gcc -c archivo.c -o archivo.o 
gcc -c ciudades.c -o ciudades.o 
gcc -c main.c -o main.o 
gcc -o main archivo.o ciudades.o main.o -lm
./main
2715,B,33055
33055,D,2959
2959,B,611
611,B,24961
24961,A,36042
36042,C,493
493,A,26364
26364,A,1294
1294,A,9509
9509,D,37524
37524,D,36051
36051,C,38683
38683,D,20232
20232,C,10304
10304,B,7749
7749,B,15063
15063,A,20172
20172,A,34628
34628,B,25405
25405,A,5845
5845,C,2645
2645,C,27289
27289,D,28387
28387,A,21274
21274,A,38450
38450,B,17143
17143,D,6033
6033,C,2076
2076,A,16246
16246,D,21064
21064,A,1190
1190,B,7784
7784,C,25804
25804,B,30762
30762,C,25257
25257,D,20842
20842,D,7346
7346,D,10625
10625,D,32724
32724,D,23728
23728,C,40126
40126,C,27770
27770,C,7581
7581,B,19367
19367,A,30071
30071,D,7207
7207,D,26421
26421,A,9254
9254,D,11295
11295,A,10832
10832,A,17658
17658,B,39168
39168,D,30095
30095,D,1278
1278,B,19451
19451,D,27538
27538,A,14172
14172,A,14499
14499,B,17891
17891,A,22395
22395,D,27535
27535,C,39034
39034,B,22677
22677,C,12344
12344,D,28796
28796,A,4615
4615,B,25151
25151,D,5710
5710,D,2704
2704,A,4177
4177,C,25708
25708,B,8658
8658,C,3136
3136,A,385
385,C,19985
19985,C,6928
6928,D,15751
15751,B,38355
38355,C,26887
26887,C,19008
19008,C,8205
8205,D,36498
36498,D,17169
17169,B,30241
30241,C,33508
33508,B,28568
28568,A,3813
3813,D,39629
39629,B,5243
5243,C,26619
26619,D,21032
21032,B,21554
21554,A,24647
24647,B,35646
35646,D,25843
25843,D,12445
12445,B,7629
7629,A,10000
10000,C,7894
7894,A,36014
36014,A,18810
18810,B,32044
32044,B,36612
36612,C,14404
14404,B,30106
30106,D,15607
15607,A,31995
31995,B,37785
37785,B,12957
12957,C,17886
17886,D,15803
15803,D,13095
13095,B,13380
13380,D,24894
24894,A,35245
35245,A,38792
38792,A,12465
12465,A,2232
2232,D,1328
1328,B,39381
39381,C,3284
3284,C,17454
17454,C,19943
19943,C,13220
13220,D,12097
12097,B,37688
37688,C,17579
17579,A,38523
38523,B,39600
39600,A,23897
23897,A,33531
33531,B,17421
17421,B,14940
14940,B,29138
29138,D,23729
23729,D,2598
2598,B,36644
36644,D,14723
14723,A,33712
33712,C,8617
8617,C,24503
24503,D,8529
8529,B,13609
13609,D,29778
29778,C,25308
25308,B,40728
40728,D,27564
27564,C,29665
29665,B,10787
10787,C,23971
23971,A,28039
28039,A,1831
1831,B,33308
33308,C,39860
39860,C,37330
37330,A,37289
37289,A,36541
36541,A,467
467,B,34804
34804,B,35132
35132,B,29686
29686,B,27332
27332,D,11566
11566,C,4912
4912,D,15472
15472,C,27159
27159,B,5391
5391,A,11112
11112,C,33751
33751,B,25138
25138,C,11603
11603,A,5633
5633,B,25538
25538,D,2195
2195,D,38888
38888,D,9852
9852,A,16798
16798,D,25454
25454,C,31363
31363,B,19447
19447,B,728
728,C,7172
7172,B,10674
10674,C,33578
33578,A,17258
17258,A,39836
39836,D,29861
29861,A,12796
12796,A,12772
12772,A,23661
23661,C,5472
5472,B,282
282,B,9998
9998,B,10340
10340,A,7022
7022,A,2649
2649,D,29330
29330,B,21212
21212,A,20267
20267,B,22078
22078,D,38178
38178,C,23709
23709,B,7927
7927,A,7955
7955,B,32617
32617,B,29051
29051,D,24408
24408,B,8429
8429,A,1749
1749,B,14771
14771,D,19700
19700,B,13777
13777,D,24998
24998,A,662
662,A,3182
3182,A,34076
34076,A,21031
21031,D,1688
1688,A,38691
38691,B,25622
25622,D,10691
10691,C,37439
37439,C,18911
18911,A,5337
5337,D,7973
7973,C,40494
40494,B,21629
21629,D,27926
27926,A,20715
20715,B,33699
33699,A,9013
9013,D,17887
17887,A,16414
16414,C,31974
31974,D,32403
32403,B,40817
40817,D,20027
20027,C,3540
3540,D,8267
8267,D,25338
25338,A,22386
22386,C,19760
19760,A,30910
30910,D,39169
39169,C,33749
33749,A,29063
29063,D,32242
32242,D,2555
2555,D,16089
16089,A,29926
29926,A,31189
31189,C,18570
18570,C,26359
26359,C,9112
9112,D,4408
4408,C,24947
24947,B,8599
8599,A,5403
5403,B,11877
11877,B,21088
21088,B,28963
28963,B,12672
12672,A,3415
3415,B,1948
1948,D,36404
36404,D,22150
22150,D,238
238,C,15441
15441,B,29735
29735,C,36998
36998,B,5150
5150,B,38
38,A,15768
15768,C,22447
22447,B,5539
5539,C,8517
8517,C,10513
10513,A,33279
33279,B,14067
14067,C,18360
18360,A,22206
22206,B,8259
8259,A,28682
28682,D,3343
3343,A,37867
37867,D,4541
4541,B,24261
24261,B,38221
38221,D,38550
38550,C,27888
27888,C,18318
18318,B,26515
26515,D,32307
32307,C,40795
40795,C,22659
22659,D,27706
27706,B,3456
3456,B,18612
18612,B,34885
34885,C,10689
10689,D,14605
14605,D,26420
26420,A,13558
13558,D,1756
1756,B,40593
40593,B,6654
6654,C,22361
22361,D,10125
10125,B,39580
39580,D,28158
28158,B,20210
20210,C,20793
20793,B,24151
24151,C,40603
40603,B,20094
20094,B,21012
21012,B,10176
10176,C,36066
36066,C,4059
4059,B,40423
40423,A,22957
22957,A,28258
28258,C,25942
25942,D,14264
14264,C,4555
4555,A,40305
40305,C,33670
33670,D,9006
9006,C,17928
17928,A,27551
27551,B,11407
11407,B,24240
24240,D,12976
12976,B,16672
16672,B,38044
38044,A,12562
12562,C,22963
22963,D,19413
19413,D,14391
14391,A,1106
1106,C,39256
39256,B,26292
26292,C,34018
34018,D,22412
22412,D,25887
25887,D,13123
13123,A,35110
35110,A,27757
27757,B,5167
5167,C,12349
12349,B,27171
27171,B,22823
22823,C,6981
6981,D,12118
12118,A,28771
28771,A,19327
19327,A,11416
11416,D,21439
21439,D,20018
20018,C,21021
21021,D,4016
4016,B,23105
23105,D,4579
4579,C,12648
12648,C,31448
31448,A,33965
33965,C,16884
16884,B,2378
2378,D,12389
12389,B,22944
22944,B,26615
26615,C,10639
10639,C,40890
40890,D,19631
19631,B,24708
24708,B,25781
25781,C,24417
24417,C,18814
18814,C,12541
12541,D,24267
24267,A,1553
1553,D,31357
31357,A,38737
38737,D,14103
14103,D,35130
35130,A,26510
26510,D,25077
25077,D,38199
38199,D,39591
39591,D,36738
36738,B,18228
18228,C,39236
39236,A,18850
18850,A,3623
3623,A,10900
10900,C,9300
9300,B,39740
39740,C,19423
19423,D,14360
14360,A,11146
11146,A,33996
33996,A,32600
32600,C,13424
13424,C,33877
33877,D,2190
2190,A,29756
29756,A,18662
18662,B,27281
27281,C,4782
4782,C,22834
22834,A,7360
7360,C,3002
3002,B,5885
5885,A,40894
40894,B,27751
27751,A,39926
39926,B,26407
26407,B,11835
11835,D,37118
37118,A,6293
6293,A,40170
40170,A,14358
14358,D,23219
23219,A,18032
18032,B,1734
1734,D,25736
25736,C,4327
4327,C,18856
18856,C,36763
36763,C,2896
2896,C,21613
21613,C,8395
8395,C,16516
16516,B,26643
26643,A,22630
22630,C,19365
19365,B,15400
15400,A,32889
32889,D,38233
38233,D,14588
14588,C,14731
14731,A,40386
40386,B,28202
28202,A,19520
19520,A,2696
2696,D,6809
6809,A,18439
18439,B,25681
25681,A,18384
18384,A,14552
14552,C,3320
3320,A,17547
17547,A,20497
20497,B,24475
24475,A,8155
8155,B,32198
32198,A,9216
9216,C,37683
37683,D,10065
10065,C,37538
37538,A,21605
21605,C,23249
23249,A,26295
26295,D,29694
29694,D,4554
4554,B,40490
40490,B,40625
40625,A,15868
15868,B,32377
32377,A,37850
37850,D,22024
22024,A,38673
38673,A,741
741,A,9229
9229,A,17204
17204,B,36488
36488,D,899
899,A,633
633,C,21174
21174,D,25687
25687,A,1470
1470,A,22414
22414,D,34786
34786,B,12816
12816,B,38433
38433,D,20948
20948,C,36549
36549,C,39203
39203,C,17626
17626,C,38166
38166,A,35734
35734,C,30771
30771,A,2544
2544,B,21034
21034,B,19466
19466,D,6764
6764,C,20515
20515,C,19083
19083,D,6448
6448,D,11892
11892,D,15928
15928,C,9305
9305,D,9559
9559,D,4006
4006,C,10074
10074,D,18294
18294,A,40150
40150,C,17352
17352,A,4047
4047,D,20333
20333,B,34556
34556,A,29320
29320,D,34265
34265,B,28338
28338,B,33660
33660,B,31691
31691,A,40801
40801,A,29205
29205,D,2030
2030,C,17439
17439,C,7508
7508,D,1237
1237,B,39710
39710,C,38295
38295,A,37157
37157,C,1862
1862,B,18170
18170,C,7092
7092,B,28775
28775,A,37939
37939,C,20084
20084,A,36207
36207,C,38753
38753,B,21153
21153,D,39861
39861,A,40332
40332,B,30945
30945,A,39002
39002,C,16696
16696,B,26952
26952,D,18345
18345,A,10250
10250,B,2686
2686,C,11608
11608,B,6080
6080,D,5678
5678,D,34775
34775,B,8176
8176,D,7441
7441,C,23662
23662,A,38784
38784,B,13985
13985,C,39754
39754,B,37485
37485,D,11274
11274,C,35905
35905,D,14683
14683,A,20923
20923,B,11600
11600,A,3327
3327,A,17856
17856,D,23157
23157,A,30125
30125,C,15602
15602,A,35777
35777,A,28978
28978,C,14927
14927,B,25722
25722,A,6959
6959,B,23090
23090,C,11678
11678,D,36780
36780,B,24809
24809,A,18418
18418,B,2913
2913,C,13880
13880,D,17820
17820,B,33623
33623,D,14
14,C,37881
37881,D,16292
16292,D,32964
32964,D,10881
10881,B,15040
15040,A,29443
29443,C,1220
1220,A,9941
9941,A,750
750,C,25979
25979,B,12994
12994,A,29495
29495,C,35277
35277,A,27589
27589,B,18621
18621,A,729
729,A,8296
8296,B,39028
39028,C,16262
16262,C,39511
39511,B,25004
25004,D,201
201,A,10208
10208,A,20779
20779,A,14597
14597,A,7299
7299,B,19624
19624,C,19910
19910,D,3829
3829,C,12246
12246,C,14094
14094,B,26178
26178,C,19964
19964,B,7568
7568,A,28487
28487,D,26427
26427,C,26910
26910,C,33521
33521,D,27793
27793,C,21482
21482,A,18504
18504,A,32206
32206,C,9980
9980,C,12778
12778,A,18798
18798,D,20013
20013,C,4160
4160,B,32563
32563,A,18034
18034,B,21760
21760,D,2790
2790,B,7199
7199,A,11543
11543,D,32684
32684,B,14224
14224,B,17544
17544,A,11751
11751,D,25246
25246,D,28850
28850,D,32441
32441,B,28892
28892,B,34341
34341,B,17624
17624,D,40246
40246,D,5333
5333,B,37491
37491,D,25677
25677,B,17715
17715,A,30009
30009,C,12474
12474,D,30580
30580,A,39897
39897,D,36050
36050,B,31950
31950,D,11692
11692,D,3872
3872,B,10973
10973,B,17165
17165,A,37787
37787,B,242
242,C,30297
30297,D,27853
27853,D,13817
13817,D,33218
33218,D,19536
19536,A,2977
2977,A,9775
9775,D,22661
22661,D,36022
36022,D,6394
6394,C,3866
3866,B,23917
23917,B,6165
6165,D,23088
23088,A,23155
23155,A,14121
14121,B,19575
19575,D,40183
40183,B,23194
23194,B,1773
1773,C,2507
2507,A,12776
12776,B,39816
39816,B,39061
39061,B,36064
36064,A,10526
10526,A,11937
11937,C,38390
38390,C,19040
19040,B,8719
8719,A,17784
17784,A,40670
40670,A,27907
27907,D,22948
22948,D,32885
32885,D,38781
38781,D,33701
33701,D,34004
34004,C,20449
20449,D,28719
28719,D,22987
22987,B,25888
25888,A,11643
11643,A,37634
37634,A,40303
40303,A,26124
26124,A,10771
10771,B,18888
18888,A,25300
25300,B,25288
25288,C,18809
18809,C,28305
28305,B,1192
1192,A,17618
17618,D,26358
26358,C,24451
24451,A,3254
3254,D,29619
29619,B,21835
21835,C,3028
3028,A,29661
29661,B,30934
30934,D,29486
29486,B,16571
16571,A,12889
12889,C,21370
21370,A,14346
14346,D,7653
7653,C,14373
14373,D,26100
26100,C,25605
25605,B,28660
28660,A,1434
1434,C,28556
28556,B,4830
4830,A,10290
10290,D,13686
13686,B,7947
7947,C,20475
20475,D,30276
30276,C,11658
11658,A,30577
30577,B,17583
17583,D,2870
2870,A,4071
4071,A,35225
35225,B,15790
15790,B,4998
4998,D,23844
23844,C,28908
28908,D,39067
39067,A,8213
8213,D,18843
18843,C,27555
27555,B,6984
6984,D,23017
23017,B,40200
40200,B,3647
3647,D,19897
19897,D,598
598,A,11097
11097,B,36769
36769,A,33512
33512,A,13370
13370,A,24328
24328,B,2269
2269,B,14938
14938,D,29286
29286,C,36429
36429,D,3881
3881,C,18563
18563,A,39356
39356,D,16255
16255,D,1185
1185,D,6295
6295,A,7455
7455,D,21630
21630,A,37737
37737,B,23960
23960,C,36725
36725,D,25647
25647,A,22020
22020,C,40491
40491,C,35741
35741,D,8225
8225,D,19863
19863,C,17766
17766,A,40008
40008,B,37094
37094,B,28907
28907,D,12612
12612,B,39441
39441,C,24671
24671,D,37352
37352,C,11827
11827,C,40233
40233,A,14170
14170,D,18007
18007,B,28520
28520,C,9596
9596,C,35912
35912,D,38316
38316,C,40166
40166,B,11181
11181,C,7320
7320,B,29853
29853,B,17149
17149,B,37583
37583,B,26584
26584,C,32330
32330,A,33302
33302,A,11236
11236,D,13359
13359,C,7910
7910,D,38182
38182,C,13169
13169,C,8729
8729,B,7191
7191,C,4514
4514,D,39952
39952,C,35073
35073,B,16003
16003,A,38383
38383,A,18751
18751,A,1809
1809,C,919
919,D,17976
17976,A,667
667,B,18445
18445,A,37693
37693,C,18543
18543,D,13353
13353,A,35001
35001,A,1719
1719,B,5796
5796,C,18735
18735,B,38743
38743,C,24092
24092,A,5386
5386,C,24331
24331,B,1308
1308,A,6402
6402,D,26767
26767,A,19978
19978,C,31578
31578,C,23943
23943,C,24341
24341,A,514
514,D,30094
30094,A,27703
27703,D,7601
7601,B,24163
24163,B,34890
34890,A,1930
1930,B,34095
34095,B,7216
7216,C,31165
31165,A,7692
7692,B,15171
15171,A,40785
40785,B,39934
39934,D,24889
24889,D,13155
13155,B,33930
33930,D,33762
33762,A,20071
20071,D,11677
11677,A,31498
31498,D,35324
35324,D,18160
18160,C,7674
7674,A,9761
9761,D,1863
1863,B,32757
32757,A,20899
20899,C,39674
39674,D,15706
15706,C,2421
2421,C,33099
33099,C,36945
36945,C,23099
23099,C,25470
25470,D,20115
20115,D,16987
16987,C,15220
15220,B,13208
13208,A,14406
14406,A,37522
37522,B,15446
15446,B,6028
6028,A,37298
37298,C,8717
8717,A,36752
36752,A,9469
9469,D,39430
39430,D,29511
29511,A,20679
20679,D,8297
8297,D,7071
7071,D,15001
15001,C,19421
19421,B,25981
25981,D,15903
15903,C,27503
27503,D,17737
17737,D,27931
27931,A,26169
26169,C,24574
24574,B,6389
6389,C,18268
18268,B,8486
8486,D,37537
37537,A,34854
34854,A,4145
4145,C,13537
13537,C,9090
9090,B,36082
36082,C,4617
4617,D,6679
6679,D,10544
10544,D,30906
30906,D,34003
34003,B,16035
16035,D,26653
26653,D,34591
34591,B,14459
14459,C,15166
15166,A,14280
14280,A,15700
15700,B,26280
26280,D,20389
20389,C,26225
26225,D,11267
11267,D,27397
27397,A,12732
12732,C,85
85,C,14332
14332,A,29993
29993,A,35772
35772,A,28742
28742,D,39355
39355,B,15297
15297,D,3746
3746,D,33205
33205,C,38127
38127,C,29905
29905,C,4057
4057,D,33204
33204,A,40056
40056,B,30096
30096,C,34839
34839,A,29962
29962,A,23097
23097,A,9889
9889,D,6217
6217,A,16685
16685,B,15431
15431,C,21868
21868,A,5477
5477,B,22210
22210,D,39216
39216,D,7608
7608,D,39500
39500,C,9502
9502,C,19909
19909,A,11250
11250,A,20677
20677,B,25313
25313,A,32299
32299,B,15445
15445,B,557
557,D,30646
30646,C,21809
21809,A,29388
29388,D,22849
22849,A,18930
18930,C,18295
18295,B,7972
7972,A,11134
11134,D,5564
5564,C,36380
36380,C,37012
37012,D,4014
4014,C,18485
18485,C,37959
37959,C,12984
12984,C,26221
26221,D,12405
12405,A,25897
25897,C,39310
39310,A,25658
25658,A,24106
24106,C,31815
31815,A,8302
8302,C,24657
24657,A,1472
1472,A,26446
26446,D,36370
36370,B,27080
27080,A,17745
17745,A,10830
10830,C,31178
31178,A,39413
39413,C,23669
23669,D,19568
19568,D,21270
21270,D,33627
33627,B,8629
8629,A,7576
7576,D,35793
35793,A,37262
37262,C,22915
22915,B,2427
2427,D,1109
1109,A,532
532,A,28752
28752,C,3186
3186,D,17647
17647,D,6423
6423,C,23512
23512,B,15950
15950,A,16843
16843,C,38626
38626,D,1651
1651,A,32000
32000,B,22288
22288,A,40516
40516,A,17451
17451,A,17654
17654,B,26600
26600,A,26202
26202,A,4971
4971,A,16779
16779,A,2573
2573,C,1021
1021,D,27346
27346,D,36874
36874,B,26786
26786,A,15241
15241,D,23416
23416,A,21576
21576,B,11499
11499,B,37320
37320,C,12376
12376,A,4915
4915,C,28739
28739,C,32108
32108,C,34683
34683,B,6697
6697,B,23287
23287,B,17203
17203,C,12337
12337,B,1536
1536,D,14822
14822,C,10098
10098,B,22113
22113,A,28087
28087,C,9607
9607,B,30542
30542,A,36717
36717,D,3655
3655,C,15750
15750,A,15224
15224,D,34928
34928,C,6800
6800,D,40341
40341,C,21278
21278,C,27192
27192,A,26131
26131,D,27488
27488,B,9616
9616,B,7398
7398,A,2661
2661,D,8569
8569,D,10061
10061,A,26031
26031,B,25621
25621,B,33115
33115,D,19711
19711,C,21989
21989,C,15409
15409,A,27869
27869,A,25286
25286,A,37464
37464,D,33645
33645,C,26341
26341,B,18586
18586,A,20735
20735,A,6990
6990,D,40063
40063,A,16448
16448,A,13084
13084,B,14827
14827,B,1500
1500,D,38938
38938,D,9033
9033,A,21951
21951,C,19225
19225,B,23274
23274,A,39011
39011,B,37640
37640,D,23832
23832,B,36670
36670,B,757
757,C,20707
20707,A,37668
37668,B,11633
11633,D,2511
2511,B,2286
2286,A,3853
3853,B,18248
18248,A,36117
36117,A,9143
9143,B,7097
7097,A,32575
32575,A,2575
2575,A,5592
5592,B,10173
10173,A,13440
13440,A,37608
37608,A,6328
6328,A,3661
3661,A,1016
1016,B,14974
14974,B,34330
34330,A,6231
6231,B,11049
11049,B,369
369,C,17774
17774,C,1217
1217,C,13295
13295,D,7688
7688,B,1198
1198,D,40851
40851,A,225
225,D,19673
19673,A,2960
2960,B,34437
34437,C,15918
15918,B,26294
26294,C,15716
15716,D,25061
25061,B,21407
21407,C,15761
15761,B,18508
18508,B,3989
3989,C,40331
40331,B,29191
29191,D,14051
14051,C,12787
12787,B,25792
25792,D,1404
1404,D,7929
7929,C,26392
26392,B,20035
20035,A,17801
17801,C,24922
24922,C,21970
21970,C,8139
8139,A,33573
33573,A,38064
38064,A,28145
28145,D,941
941,C,37011
37011,D,27987
27987,D,29757
29757,B,5296
5296,D,24493
24493,A,23192
23192,A,22482
22482,B,9793
9793,C,29774
29774,D,3290
3290,C,22061
22061,B,36398
36398,A,15919
15919,A,25907
25907,D,35719
35719,B,4234
4234,D,30819
30819,C,39366
39366,D,4568
4568,C,35851
35851,B,22845
22845,B,37990
37990,D,14897
14897,B,3529
3529,D,21918
21918,B,3554
3554,D,14474
14474,D,1776
1776,C,3759
3759,D,33454
33454,C,12342
12342,A,20775
20775,D,20444
20444,B,32929
32929,B,27310
27310,C,35769
35769,B,15128
15128,B,40623
40623,D,36403
36403,A,35725
35725,B,38014
38014,C,17473
17473,B,31117
31117,B,12948
12948,C,4238
4238,A,25832
25832,D,39716
39716,B,1895
1895,C,24191
24191,C,19480
19480,D,3070
3070,D,37853
37853,D,16465
16465,D,24588
24588,B,28347
28347,C,29197
29197,A,11303
11303,A,33640
33640,B,34504
34504,C,26880
26880,A,26092
26092,D,3603
3603,C,38463
38463,D,7919
7919,A,4376
4376,A,24776
24776,B,32106
32106,B,35525
35525,B,24390
24390,B,27505
27505,B,30246
30246,C,6382
6382,D,35779
35779,C,8743
8743,A,8056
8056,B,7110
7110,D,36985
36985,D,594
594,C,12006
12006,B,20182
20182,B,34131
34131,B,21666
21666,B,6098
6098,A,6689
6689,A,37036
37036,C,5907
5907,C,29584
29584,B,39130
39130,C,28792
28792,D,7254
7254,D,336
336,C,13889
13889,C,19743
19743,C,6283
6283,B,10228
10228,C,40099
40099,C,8043
8043,D,33097
33097,D,34620
34620,D,21413
21413,A,19605
19605,B,23866
23866,C,33580
33580,D,368
368,D,34996
34996,C,17736
17736,A,34115
34115,C,30975
30975,B,32355
32355,C,3248
3248,A,10168
10168,C,25483
25483,D,17564
17564,B,17959
17959,C,25860
25860,A,13596
13596,D,13110
13110,A,14446
14446,B,11720
11720,B,32647
32647,D,28280
28280,A,27480
27480,A,5621
5621,B,38770
38770,C,40694
40694,B,5469
5469,D,37860
37860,A,37703
37703,A,30366
30366,C,31476
31476,A,18125
18125,A,6284
6284,D,14349
14349,C,10704
10704,D,14107
14107,D,40067
40067,A,19178
19178,D,5794
5794,B,30041
30041,B,10534
10534,B,34826
34826,B,30948
30948,D,26741
26741,B,11403
11403,C,39635
39635,B,11607
11607,B,15731
15731,B,11763
11763,B,16782
16782,C,18181
18181,D,35119
35119,A,35774
35774,C,36373
36373,D,3382
3382,B,2335
2335,B,36057
36057,A,28667
28667,A,30389
30389,B,32753
32753,B,1047
1047,C,20865
20865,B,9891
9891,B,8893
8893,C,25928
25928,D,11312
11312,B,22556
22556,B,24986
24986,D,7755
7755,A,2037
2037,C,14030
14030,A,22440
22440,C,14316
14316,A,35666
35666,D,39873
39873,D,16425
16425,C,34293
34293,A,10498
10498,A,22854
22854,A,36756
36756,B,8815
8815,C,5330
5330,D,30870
30870,B,12747
12747,A,27096
27096,C,21273
21273,C,2681
2681,B,22149
22149,C,40615
40615,C,26346
26346,D,5905
5905,D,17661
17661,B,37889
37889,A,14483
14483,B,26078
26078,D,22822
22822,A,16480
16480,C,39307
39307,A,38477
38477,D,28349
28349,C,8699
8699,C,11523
11523,A,9798
9798,A,23801
23801,C,37843
37843,D,40320
40320,D,30895
30895,B,4222
4222,A,3112
3112,D,12758
12758,B,26883
26883,B,18478
18478,B,35135
35135,A,16754
16754,D,21890
21890,C,21235
21235,C,8272
8272,B,17841
17841,D,34036
34036,A,28288
28288,A,34833
34833,C,38594
38594,A,36600
36600,B,31716
31716,D,12093
12093,B,21683
21683,A,13546
13546,D,19222
19222,D,19983
19983,A,11018
11018,C,38205
38205,B,29435
29435,C,13190
13190,C,38651
38651,C,12243
12243,B,10028
10028,C,37961
37961,B,33763
33763,C,31784
31784,C,38440
38440,B,37159
37159,D,17672
17672,D,15930
15930,C,1468
1468,D,25057
25057,C,28446
28446,A,5055
5055,B,12742
12742,A,36913
36913,A,4314
4314,B,31644
31644,A,30742
30742,C,2524
2524,B,27239
27239,B,21458
21458,B,36484
36484,C,39537
39537,B,25625
25625,A,14718
14718,B,18531
18531,B,27263
27263,D,11918
11918,D,38567
38567,D,31068
31068,B,9564
9564,B,9828
9828,A,31711
31711,D,38113
38113,C,6514
6514,C,912
912,B,35546
35546,D,30335
30335,B,30769
30769,B,10492
10492,C,20626
20626,A,14832
14832,D,29526
29526,C,22764
22764,B,18176
18176,D,25433
25433,C,7679
7679,D,40400
40400,D,15177
15177,B,5427
5427,A,8423
8423,A,27220
27220,C,37763
37763,D,25172
25172,B,3324
3324,D,11498
11498,A,34286
34286,C,2983
2983,C,14005
14005,D,31845
31845,C,19758
19758,D,14156
14156,A,32258
32258,C,10469
10469,D,11265
11265,D,213
213,B,23535
23535,A,4399
4399,C,14775
14775,C,13305
13305,B,38435
38435,A,25968
25968,D,18709
18709,B,26962
26962,D,39293
39293,A,3598
3598,A,11402
11402,B,16247
16247,D,6260
6260,A,8015
8015,C,17523
17523,A,2163
2163,A,34913
34913,B,14281
14281,D,28211
28211,C,37324
37324,A,16340
16340,D,21494
21494,A,26015
26015,C,20900
20900,D,12340
12340,C,3682
3682,B,25608
25608,D,8149
8149,B,37341
37341,A,27424
27424,C,8665
8665,C,19883
19883,B,23787
23787,B,24895
24895,A,1414
1414,C,21216
21216,B,9869
9869,D,32978
32978,D,38705
38705,A,2925
2925,A,19431
19431,A,3663
3663,C,14937
14937,D,36795
36795,A,16802
16802,A,22990
22990,D,8671
8671,A,10713
10713,B,27801
27801,C,27029
27029,C,38543
38543,B,34665
34665,C,4636
4636,D,23562
23562,D,14575
14575,B,10398
10398,B,18877
18877,B,30693
30693,A,4411
4411,C,15213
15213,B,17121
17121,D,14617
14617,A,25607
25607,C,31414
31414,A,30016
30016,B,39843
39843,B,2180
2180,B,30399
30399,A,2062
2062,A,40830
40830,C,29067
29067,A,3067
3067,A,40466
40466,A,34508
34508,A,8449
8449,A,16281
16281,A,16506
16506,D,36346
36346,B,17498
17498,C,4472
4472,C,22378
22378,D,6939
6939,D,2104
2104,A,20412
20412,C,6953
6953,D,5494
5494,B,21306
21306,A,38445
38445,A,23215
23215,B,16333
16333,C,12674
12674,B,30820
30820,A,21436
21436,D,7641
7641,A,3583
3583,A,10454
10454,A,8582
8582,B,23356
23356,C,31317
31317,A,1932
1932,B,23178
23178,A,19387
19387,B,19148
19148,C,22636
22636,A,12893
12893,B,15682
15682,C,29387
29387,A,19868
19868,A,7257
7257,D,37350
37350,C,5325
5325,C,23862
23862,D,11401
11401,C,32565
32565,C,34732
34732,B,30932
30932,B,25084
25084,D,4804
4804,B,28371
28371,B,38748
38748,B,21838
21838,A,31502
31502,C,5214
5214,B,33721
33721,D,19260
19260,C,40247
40247,C,34629
34629,D,37288
37288,D,5480
5480,A,24946
24946,D,14707
14707,B,36227
36227,A,34773
34773,A,24296
24296,D,17871
17871,A,38109
38109,B,30419
30419,B,37684
37684,A,16988
16988,C,31884
31884,B,34028
34028,D,21085
21085,A,14754
14754,A,35865
35865,B,12650
12650,D,39899
39899,B,25797
25797,C,28155
28155,C,13963
13963,D,13172
13172,D,7834
7834,D,8975
8975,D,35084
35084,B,13468
13468,B,3035
3035,C,13356
13356,A,12708
12708,D,12567
12567,B,9639
9639,D,25730
25730,D,27922
27922,A,14764
14764,A,20953
20953,D,21692
21692,B,29465
29465,D,29233
29233,D,2886
2886,C,18885
18885,B,25912
25912,D,26190
26190,A,9770
9770,C,18938
18938,C,37674
37674,B,14929
14929,C,13800
13800,D,40727
40727,A,439
439,D,29987
29987,B,1920
1920,C,18185
18185,C,33557
33557,A,12786
12786,C,34789
34789,B,6890
6890,C,16650
16650,D,9398
9398,D,1880
1880,C,5888
5888,C,15702
15702,A,31416
31416,B,35857
35857,B,33997
33997,B,36564
36564,C,2679
2679,A,14699
14699,C,25031
25031,B,35421
35421,D,2854
2854,A,34290
34290,C,20339
20339,C,40427
40427,B,34440
34440,A,29648
29648,B,37095
37095,C,8386
8386,C,3662
3662,A,36812
36812,C,937
937,C,22809
22809,C,23699
23699,A,21128
21128,A,15365
15365,C,26852
26852,C,14915
14915,C,33353
33353,A,33861
33861,B,18021
18021,B,23738
23738,C,12623
12623,D,24081
24081,C,14154
14154,A,38817
38817,A,17076
17076,D,9715
9715,C,13652
13652,A,22127
22127,B,6498
6498,D,39404
39404,D,3725
3725,B,18377
18377,C,18753
18753,C,35757
35757,C,11815
11815,C,2364
2364,D,31846
31846,A,10549
10549,B,31549
31549,D,27652
27652,C,13470
13470,D,13367
13367,B,10359
10359,D,24929
24929,D,679
679,A,27534
27534,B,30177
30177,B,11420
11420,A,20394
20394,D,38525
38525,D,25479
25479,D,5940
5940,C,21612
21612,B,29960
29960,D,21158
21158,D,4704
4704,A,30003
30003,B,25133
25133,D,10147
10147,B,14098
14098,A,7729
7729,D,36784
36784,C,22789
22789,C,32595
32595,B,31536
31536,B,24921
24921,B,30319
30319,A,22382
22382,B,25785
25785,C,20868
20868,D,9135
9135,A,29564
29564,B,24543
24543,B,40999
40999,D,13500
13500,A,33910
33910,B,27536
27536,A,8355
8355,C,35634
35634,B,38224
38224,D,31482
31482,B,20118
20118,A,20579
20579,C,12104
12104,C,40359
40359,D,32025
32025,B,31394
31394,C,7799
7799,A,1675
